Asset,Trade,Entry,P/L,Gewinn,DQN,Conf,Verdict,Kerzen
NATURALGAS,SELL,3.0371,-0.0304,false,SELL,1,MATCH,476
NATURALGAS,SELL,3.0396,-0.0304,false,BUY,1,BESSER,477
NATURALGAS,SELL,3.0371,-0.0304,false,SELL,1,MATCH,478
NATURALGAS,SELL,3.0386,-0.0304,false,SELL,1,MATCH,479
NATURALGAS,SELL,3.0371,-0.0304,false,SELL,1,MATCH,495
NATURALGAS,SELL,3.0371,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0381,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0371,-0.0304,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0381,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0381,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0411,-0.0304,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0521,-0.0183,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0531,-0.0183,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0531,-0.0183,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0596,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0366,-0.0304,false,BUY,1,BESSER,404
NATURALGAS,SELL,3.0366,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0366,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0304,false,BUY,1,BESSER,365
NATURALGAS,SELL,3.0358,-0.0304,false,CLOSE,1,BESSER,463
NATURALGAS,SELL,3.0361,-0.0304,false,SELL,1,MATCH,467
NATURALGAS,SELL,3.0361,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0304,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0356,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0356,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0356,-0.0304,false,HOLD,1,BESSER,500
OIL_CRUDE,SELL,97.2350,-0.2917,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0341,-0.0303,false,BUY,1,BESSER,405
NATURALGAS,SELL,3.0351,-0.0304,false,BUY,1,BESSER,406
NATURALGAS,SELL,3.0351,-0.0304,false,BUY,1,BESSER,454
NATURALGAS,SELL,3.0341,-0.0303,false,HOLD,1,BESSER,459
NATURALGAS,SELL,3.0341,-0.0303,false,BUY,1,BESSER,465
NATURALGAS,SELL,3.0346,-0.0303,false,HOLD,1,BESSER,466
NATURALGAS,SELL,3.0341,-0.0303,false,BUY,1,BESSER,492
NATURALGAS,SELL,3.0351,-0.0304,false,BUY,1,BESSER,493
NATURALGAS,SELL,3.0351,-0.0304,false,BUY,1,BESSER,494
NATURALGAS,SELL,3.0341,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0351,-0.0304,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0346,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0551,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0556,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0298,-0.0303,false,BUY,1,BESSER,462
NATURALGAS,SELL,3.0316,-0.0303,false,CLOSE,1,BESSER,484
NATURALGAS,SELL,3.0321,-0.0303,false,CLOSE,1,BESSER,487
NATURALGAS,SELL,3.0326,-0.0303,false,CLOSE,1,BESSER,489
NATURALGAS,SELL,3.0306,-0.0303,false,BUY,1,BESSER,491
NATURALGAS,SELL,3.0331,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0326,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0301,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0331,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0326,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0321,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0301,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0321,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0331,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0331,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0326,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0321,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0326,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0301,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0311,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0521,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0531,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0531,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0092,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0541,-0.0092,false,BUY,1,BESSER,500
SILVER,SELL,69.4745,-0.2084,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0281,-0.0303,false,BUY,1,BESSER,460
NATURALGAS,SELL,3.0411,-0.0182,false,HOLD,1,BESSER,468
NATURALGAS,SELL,3.0281,-0.0303,false,HOLD,1,BESSER,500
NATURALGAS,SELL,3.0281,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0284,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0289,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0411,-0.0182,false,CLOSE,1,BESSER,500
SILVER,SELL,69.4670,-0.2084,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0396,-0.0182,false,BUY,1,BESSER,477
NATURALGAS,SELL,3.0276,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0271,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0271,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0381,-0.0182,false,CLOSE,1,BESSER,464
NATURALGAS,SELL,3.0381,-0.0182,false,BUY,1,BESSER,473
NATURALGAS,SELL,3.0386,-0.0182,false,SELL,1,MATCH,479
SILVER,SELL,71.2320,+1.7808,true,BUY,1,MISS,496
NATURALGAS,SELL,3.0381,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0381,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0381,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0261,-0.0303,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0266,-0.0303,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0259,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0371,-0.0182,false,SELL,1,MATCH,476
NATURALGAS,SELL,3.0371,-0.0182,false,SELL,1,MATCH,478
NATURALGAS,SELL,3.0371,-0.0182,false,SELL,1,MATCH,495
NATURALGAS,SELL,3.0371,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0371,-0.0182,false,CLOSE,1,BESSER,500
NATURALGAS,SELL,3.0251,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0251,-0.0303,false,HOLD,1,BESSER,500
NATURALGAS,SELL,3.0251,-0.0303,false,HOLD,1,BESSER,500
NATURALGAS,SELL,3.0251,-0.0303,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0366,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0366,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0182,false,SELL,1,MATCH,467
NATURALGAS,SELL,3.0361,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0361,-0.0182,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0241,-0.0302,false,BUY,1,BESSER,500
SILVER,SELL,69.8060,+0.3490,true,SELL,1,MATCH,500
SILVER,SELL,71.2440,+1.7811,true,HOLD,1,MISS,500
GOLD,SELL,4509.9250,+22.5496,true,CLOSE,1,MISS,500
SILVER,SELL,70.3325,+0.8440,true,CLOSE,1,MISS,500
SILVER,SELL,70.3290,+0.8439,true,SELL,1,MATCH,500
NATURALGAS,SELL,3.0358,-0.0182,false,CLOSE,1,BESSER,463
NATURALGAS,SELL,3.0356,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0356,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0356,-0.0182,false,HOLD,1,BESSER,500
NATURALGAS,SELL,3.0236,-0.0302,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0236,-0.0302,false,HOLD,1,BESSER,500
NATURALGAS,SELL,3.0201,-0.0302,false,SELL,1,MATCH,423
NATURALGAS,SELL,3.0186,-0.0302,false,SELL,1,MATCH,428
NATURALGAS,SELL,3.0206,-0.0302,false,BUY,1,BESSER,441
NATURALGAS,SELL,3.0201,-0.0302,false,BUY,1,BESSER,442
NATURALGAS,SELL,3.0196,-0.0302,false,BUY,1,BESSER,443
NATURALGAS,SELL,3.0196,-0.0302,false,CLOSE,1,BESSER,444
NATURALGAS,SELL,3.0211,-0.0302,false,BUY,1,BESSER,445
NATURALGAS,SELL,3.0201,-0.0302,false,BUY,1,BESSER,446
NATURALGAS,SELL,3.0206,-0.0302,false,BUY,1,BESSER,447
NATURALGAS,SELL,3.0201,-0.0302,false,BUY,1,BESSER,448
NATURALGAS,SELL,3.0221,-0.0302,false,BUY,1,BESSER,449
NATURALGAS,SELL,3.0351,-0.0182,false,BUY,1,BESSER,454
NATURALGAS,SELL,3.0341,-0.0182,false,HOLD,1,BESSER,459
NATURALGAS,SELL,3.0341,-0.0182,false,BUY,1,BESSER,465
NATURALGAS,SELL,3.0346,-0.0182,false,HOLD,1,BESSER,466
NATURALGAS,SELL,3.0316,-0.0182,false,CLOSE,1,BESSER,484
NATURALGAS,SELL,3.0321,-0.0182,false,CLOSE,1,BESSER,487
NATURALGAS,SELL,3.0326,-0.0182,false,CLOSE,1,BESSER,489
NATURALGAS,SELL,3.0306,-0.0182,false,BUY,1,BESSER,491
NATURALGAS,SELL,3.0341,-0.0182,false,BUY,1,BESSER,492
NATURALGAS,SELL,3.0351,-0.0182,false,BUY,1,BESSER,493
NATURALGAS,SELL,3.0351,-0.0182,false,BUY,1,BESSER,494
NATURALGAS,SELL,3.0341,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0331,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0326,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0301,-0.0182,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0331,-0.0182,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0326,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0321,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0351,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0216,-0.0302,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0301,-0.0182,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0321,-0.0182,false,BUY,1,BESSER,500
NATURALGAS,SELL,3.0331,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0331,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0346,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0326,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0321,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0326,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0301,-0.0182,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0191,-0.0302,false,SELL,1,MATCH,500
NATURALGAS,SELL,3.0201,-0.0302,false,SELL,1,MATCH,500
